Date,Open,High,Low,Close,Adj_Close,Volume,Log_Return_Close_Close,Log_Return_Open_Close,Log_Return_High_Low,Log_Return_Open_Open,Log_Return_Close_Open,Differenced_Adj_Close,polarity,neg,neu,pos
2010-01-27,109.16999816894533,110.08000183105467,108.33000183105467,109.83000183105467,83.90684509277344,271863600,0.0047460845647551,0.0060274489523014,0.0160252499588485,-0.001555976454322,-0.0012815764513719,0.3972854614257812,,,,
2010-01-28,110.19000244140624,110.25,107.91000366210938,108.56999969482422,82.94424438476562,316104000,-0.0115385688033382,-0.0148110472231234,0.021452934014613,0.0092998871363475,0.0032724381840461,-0.9626007080078124,,,,
2010-01-29,109.04000091552734,109.8000030517578,107.22000122070312,107.38999938964844,82.04275512695312,310677600,-0.0109281123004426,-0.0152477335979089,0.0237777470847933,-0.0104913748714882,0.004319672351635,-0.9014892578125,,,,
2010-02-01,108.1500015258789,109.06999969482422,107.5,109.05999755859376,83.31856536865234,187865000,0.0154308825457702,0.0083790006040349,0.014499027574953,-0.0081956292765489,0.0070521043213598,1.2758102416992188,,,,
2010-02-02,109.26000213623048,110.58999633789062,108.87999725341795,110.37999725341795,84.32701110839844,216327900,0.0120308322417186,0.0101985506090079,0.015583302855539,0.0102112160113982,0.0018322154073634,1.0084457397460938,,,,
2010-02-03,109.87999725341795,110.4800033569336,109.51000213623048,109.83000183105467,83.90684509277344,172730700,-0.004995033683708,-0.0004551037589051,0.0088186506911851,0.0056584537114979,-0.00454009689751,-0.420166015625,,,,
2010-02-04,108.9800033569336,109.02999877929688,106.41999816894533,106.44000244140624,81.3169937133789,356715700,-0.0313521769954991,-0.0235829409117469,0.0242295505599638,-0.0082244262727169,-0.0077693225138117,-2.5898513793945312,,,,
2010-02-05,106.55999755859376,106.87999725341795,104.58000183105467,106.66000366210938,81.48506927490234,493585800,0.002064784906922,0.0009380556258926,0.0217543378218892,-0.0224562260771756,0.0011267148345713,0.1680755615234375,,,,
2010-02-08,106.73999786376952,107.33000183105467,105.80999755859376,105.88999938964844,80.89682006835938,224166900,-0.0072452880333605,-0.0079951372140492,0.014263207710901,0.001687767011413,0.0007497113855203,-0.5882492065429688,,,,
2010-02-09,107.12999725341795,108.1500015258789,106.2699966430664,107.22000122070312,81.91288757324219,337820500,0.0124818195567848,0.0008397851477992,0.0175361727121001,0.0036470737442271,0.0116422109582763,1.0160675048828125,,,,
2010-02-10,107.0500030517578,107.5999984741211,106.11000061035156,107.01000213623048,81.75247192382812,240511500,-0.0019602889857272,-0.0003737355416563,0.0139443359090898,-0.0007469810931531,-0.0015867662409525,-0.1604156494140625,,,,
2010-02-11,106.87000274658205,108.25,106.25,108.12999725341795,82.60808563232422,223591600,0.010411517826745,0.0117210133196847,0.0186485590780729,-0.0016828753064505,-0.0013091397647941,0.8556137084960938,,,,
2010-02-12,106.98999786376952,108.0999984741211,106.51000213623048,108.04000091552734,82.53934478759766,304622100,-0.000832478574104,0.009766185214503,0.0148178130180309,0.0011221839468576,-0.010598829372827,-0.0687408447265625,,,,
2010-02-16,108.86000061035156,109.8499984741211,107.81999969482422,109.73999786376952,83.83805084228516,159317500,0.0156118855878336,0.00805125355173,0.0186526177469473,0.0173273064289327,0.0075611212144297,1.2987060546875,,,,
2010-02-17,110.2699966430664,110.41000366210938,109.73999786376952,110.26000213623048,84.23534393310547,168845100,0.0047276230877975,-9.064079171181658e-05,0.0060868304547804,0.0128692147149209,0.0048179611631909,0.3972930908203125,,,,
2010-02-18,110.08000183105467,111.13999938964844,110.04000091552734,110.91000366210938,84.7319564819336,193708600,0.0058782258766545,0.0075117038165102,0.0099467179837147,-0.0017244825088441,-0.0016338417171323,0.496612548828125,,,,
2010-02-19,110.62000274658205,111.56999969482422,110.36000061035156,111.13999938964844,84.90763092041016,222684900,0.002071149829651,0.004689732964525,0.010904438990167,0.0048935385766263,-0.0026181652398839,0.1756744384765625,,,,
2010-02-22,111.5500030517578,111.58000183105467,110.83000183105467,111.16000366210938,84.92294311523438,132346900,0.0001803231832978,-0.0035023104175071,0.0067443265187704,0.0083720188407843,0.0036822858762594,0.0153121948242187,,,,
2010-02-23,110.86000061035156,111.1999969482422,109.5199966430664,109.80999755859376,83.89157104492188,207497000,-0.0122191496158236,-0.0095165721206484,0.0152232040437528,-0.0062047987390329,-0.0027024883215259,-1.0313720703125,,,,
2010-02-24,110.13999938964844,111.0,109.86000061035156,110.81999969482422,84.66316986083984,176350700,0.0091555325186888,0.0061549823926688,0.0103233678421382,-0.0065158712045275,0.0030007009161208,0.7715988159179688,,,,
2010-02-25,109.23999786376952,110.75,108.94000244140624,110.66999816894533,84.548583984375,259634700,-0.0013543491084514,0.0130055066814002,0.0164781145591582,-0.0082050012426206,-0.0143599836352894,-0.1145858764648437,,,,
2010-02-26,110.7699966430664,111.12000274658205,110.11000061035156,110.73999786376952,84.60205841064453,173589300,0.000632269878421,-0.0002708571190845,0.0091308514947416,0.0139086721732837,0.0009031654918837,0.0534744262695312,,,,
2010-03-01,111.1999969482422,112.0,111.16999816894533,111.88999938964844,85.48062896728516,147709700,0.0103311910763071,0.0061858859920883,0.0074383265203338,0.0038744051492154,0.0041452622683,0.878570556640625,,,,
2010-03-02,112.37000274658205,112.73999786376952,112.0,112.1999969482422,85.71746063232422,160992400,0.0027667576977148,-0.0015140564727895,0.0065853924100419,0.0104666679895012,0.0042807819974128,0.2368316650390625,,,,
2010-03-03,112.48999786376952,112.97000122070312,112.0199966430664,112.3000030517578,85.7938232421875,150785000,0.000890467532912,-0.0016904208948865,0.0084449107299729,0.0010672874522134,0.0025813439250029,0.0763626098632812,,,,
2010-03-04,112.4499969482422,112.8000030517578,112.02999877929688,112.63999938964844,86.05358123779297,135770400,0.0030231261766816,0.0016882357246016,0.0068496844441332,-0.0003556585478045,0.0013347623470821,0.2597579956054687,,,,
2010-03-05,113.37000274658205,114.33999633789062,113.0999984741211,114.25,87.28359985351562,176118800,0.0141924456638423,0.0077321995180977,0.0109040641769203,0.0081481789896896,0.006459943265088,1.2300186157226562,,,,
2010-03-08,114.26000213623048,114.5199966430664,114.06999969482422,114.2699966430664,87.29886627197266,114631200,0.0001748906271604,8.746778887409983e-05,0.0039371585523679,0.0078197417363233,8.754221822545744e-05,0.0152664184570312,,,,
2010-03-09,113.93000030517578,114.98999786376952,113.87000274658205,114.45999908447266,87.44403839111328,154556700,0.0016615513267245,0.0046411815936403,0.0097876785401968,-0.0028923446038898,-0.0029798123927639,0.145172119140625,,,,
2010-03-10,114.51000213623048,115.27999877929688,114.41000366210938,114.97000122070312,87.83364868164062,186088800,0.0044456420975581,0.004009061302575,0.0075754213807392,0.0050779466920035,0.0004367650983633,0.3896102905273437,,,,
2010-03-11,114.6999969482422,115.4800033569336,114.3499984741211,115.4499969482422,88.20037841796875,160791100,0.004166583846531,0.0065175118380233,0.0098334767392722,0.0016578234482389,-0.0023512378543363,0.366729736328125,,,,
2010-03-12,115.9499969482422,115.97000122070312,115.13999938964844,115.45999908447266,88.2080078125,162074800,8.649695968575647e-05,-0.0042348956785409,0.0071827735479249,0.0108390398530464,0.0043215280150233,0.00762939453125,,,,
2010-03-15,115.26000213623048,115.56999969482422,114.5999984741211,115.48999786376952,88.23094177246094,146816800,0.0002599648223257,0.0019934630873583,0.0084286133809212,-0.0059685728394044,-0.0017336771608634,0.0229339599609375,,,,
2010-03-16,115.80999755859376,116.5199966430664,115.48999786376952,116.41000366210938,88.93377685546875,168673000,0.0079342972526678,0.0051675776037161,0.0088789756514061,0.0047604315726167,0.0027669684852585,0.7028350830078125,,,,
2010-03-17,116.76000213623048,117.4800033569336,116.41999816894533,117.0999984741211,89.46089935302734,177468100,0.0059096385929844,0.0029076932912847,0.0090638087893489,0.008169668166673,0.0030020905629568,0.5271224975585938,,,,
2010-03-18,117.11000061035156,117.2699966430664,116.56999969482422,117.04000091552734,89.41507720947266,196509100,-0.0005123342489871,-0.0005979047316114,0.0059869915335123,0.0029931049840019,8.541169271726427e-05,-0.0458221435546875,,,,
2010-03-19,115.97000122070312,117.29000091552734,115.5199966430664,115.97000122070312,88.96248626708984,226641100,-0.0050745385774048,0.0,0.0152058622538987,-0.009782121771189,-0.0091842170395777,-0.4525909423828125,,,,
2010-03-22,115.30999755859376,116.8000030517578,115.23999786376952,116.58999633789062,89.4380874633789,184477800,0.0053318474606477,0.0110393429245708,0.013446204843093,-0.0057074148841579,-0.0057074148841579,0.4756011962890625,,,,
2010-03-23,116.76000213623048,117.51000213623048,116.37999725341795,117.41000366210938,90.06713104248047,182941600,0.007008667038146,0.005551549551075,0.0096627788965841,0.012496431671345,0.0014570887467743,0.6290435791015625,,,,
2010-03-24,116.97000122070312,117.43000030517578,115.58000183105467,116.83999633789062,89.62985229492188,196072600,-0.004866855331264,-0.001112055922054,0.0158794672438326,0.0017969378168275,-0.0037546117342475,-0.4372787475585937,,,,
2010-03-25,117.62999725341795,118.16999816894533,116.51000213623048,116.6500015258789,89.484130859375,223396300,-0.0016271366995621,-0.0083660700747471,0.0141471255888169,0.0056265795243652,0.0067386354464192,-0.145721435546875,,,,
2010-03-26,116.87000274658205,117.41999816894533,116.12000274658205,116.58000183105467,89.43041229248047,205808500,-0.0006004941528218,-0.0024844811224122,0.0111330722325867,-0.0064818521767789,0.0018842178979682,-0.0537185668945312,,,,
2010-03-29,117.16999816894533,117.52999877929688,116.69000244140624,117.31999969482422,89.99807739257812,134513500,0.0063275012242809,0.0012793854552943,0.0071727430182812,0.0025636266064925,0.0050481077289046,0.5676651000976562,,,,
2010-03-30,117.45999908447266,117.83000183105467,116.91000366210938,117.4000015258789,90.05944061279297,145772500,0.0006815957841722,-0.000510921908737,0.007838483922147,0.0024719862472675,0.0011926007919732,0.0613632202148437,,,,
2010-03-31,116.9499969482422,117.5199966430664,116.61000061035156,117.0,89.75259399414062,161078700,-0.0034129741891734,0.00042746786212,0.0077734645344672,-0.0043513753643618,-0.0038404534556248,-0.3068466186523437,,,,
2010-04-01,117.8000030517578,118.25,117.0999984741211,117.8000030517578,90.36629486083984,161215200,0.0068144240222184,0.0,0.0097727697989336,0.0072418301881132,0.0068143623259931,0.6137008666992188,,,,
2010-04-05,118.25,118.83999633789062,117.91999816894533,118.76000213623048,91.10272979736328,105847600,0.0081164152471802,0.004303640511311,0.0077716068658592,0.0038127302482931,0.0038127302482931,0.7364349365234375,,,,
2010-04-06,118.41999816894533,119.25,118.29000091552734,119.04000091552734,91.31752014160156,110384200,0.0023548969324495,0.0052219671344506,0.0080828854711201,0.0014365842692106,-0.0028670562421004,0.2147903442382812,,,,
2010-04-07,118.8000030517578,119.36000061035156,117.80999755859376,118.36000061035156,90.7958755493164,184576300,-0.0057288044843547,-0.0037105999279939,0.0130710050342097,0.0032038209754884,-0.0020181461589623,-0.5216445922851562,,,,
2010-04-08,117.9499969482422,118.97000122070312,117.5999984741211,118.7699966430664,91.11040496826172,158704000,0.003458151433806,0.0069280415416281,0.0115823482596649,-0.0071806526363752,-0.0034700527083811,0.3145294189453125,,,,
2010-04-09,119.0199966430664,119.5999984741211,118.8000030517578,119.5500030517578,91.70875549316406,133006500,0.0065458419117907,0.0044432014194549,0.0067113961416052,0.0090307380315537,0.0021026964899255,0.5983505249023438,,,,
2010-04-12,119.6999969482422,120.0500030517578,119.55999755859376,119.73999786376952,91.8545150756836,110279000,0.0015881130544567,0.0003341205877563,0.0040900310921732,0.0056970690569545,0.0012538676374993,0.1457595825195312,,,,
2010-04-13,119.62000274658205,120.04000091552734,119.0,119.83000183105467,91.9235382080078,125043600,0.0007511575439656,0.0017540123975576,0.0087015350874892,-0.0006685124915706,-0.0010026330793269,0.0690231323242187,,,,
2010-04-14,120.2699966430664,121.19000244140624,120.08000183105467,121.19000244140624,92.96680450439452,161609000,0.0112853635678474,0.0076203947147944,0.0092013795518441,0.0054191128335757,0.0036651004360179,1.0432662963867188,,,,
2010-04-15,120.98999786376952,121.56999969482422,120.9499969482422,121.29000091552734,93.04353332519533,144615300,0.0008249952776602,0.0024764999719102,0.0051130142329433,0.0059686924862503,-0.0016517022285439,0.0767288208007812,,,,
2010-04-16,120.86000061035156,121.29000091552734,118.75,119.36000061035156,91.56300354003906,366786700,-0.0160401852897584,-0.0124887144144974,0.0211639369542893,-0.0010750239136465,-0.0035515238855567,-1.48052978515625,,,,
2010-04-19,119.01000213623048,119.93000030517578,118.47000122070312,119.80999755859376,91.90821075439452,217947800,0.003763071204905,0.0066995931301348,0.0122484675176771,-0.0154253148391268,-0.0029366004246295,0.3452072143554687,,,,
2010-04-20,120.55999755859376,120.9800033569336,119.87000274658205,120.87999725341795,92.72899627685548,157708000,0.0088908507920605,0.0026507611752346,0.0092174252945928,0.0129399929233337,0.0062403997931989,0.8207855224609375,,,,
2010-04-21,120.9499969482422,121.2300033569336,119.98999786376952,120.66000366210938,92.5602798461914,192910100,-0.0018211143226704,-0.0024005084612059,0.0102812072762162,0.0032296777567805,0.0005789165815456,-0.1687164306640625,,,,
2010-04-22,119.80999755859376,121.16999816894533,119.12000274658205,121.0199966430664,92.83641815185548,115360300,0.0029788935061483,0.0100486591810157,0.0170630916989551,-0.0094700775499794,-0.0070695690887734,0.2761383056640625,,,,
2010-04-23,120.94000244140624,121.86000061035156,120.62999725341795,121.80999755859376,93.4424285888672,177335500,0.0065065098431855,0.0071678586371388,0.0101448630203337,0.0093874407574964,-0.0006612184235192,0.6060104370117188,,,,
2010-04-26,121.8499984741211,122.12000274658205,121.2300033569336,121.3499984741211,93.0895538330078,143457300,-0.0037835353726684,-0.0041118479502018,0.0073145949084128,0.0074961925166265,0.0003283338794878,-0.352874755859375,,,,
2010-04-27,120.6500015258789,121.33999633789062,118.25,118.4800033569336,90.8879852294922,355853300,-0.0239341575063199,-0.0181496064253143,0.0257954649615471,-0.0098969628304215,-0.0057851148802196,-2.201568603515625,,,,
2010-04-28,119.0500030517578,119.68000030517578,118.2699966430664,119.37999725341795,91.57829284667967,300674100,0.0075664491858065,0.0027680611663257,0.0118513988967174,-0.0133502061510684,0.0047994002742458,0.6903076171875,,,,
2010-04-29,120.0999984741211,121.11000061035156,120.06999969482422,120.86000061035156,92.71368408203124,193775000,0.0123218125877977,0.0063081396026155,0.0086243250716277,0.0087811178137433,0.0060130566474175,1.1353912353515625,,,,
2010-04-30,120.87999725341795,121.01000213623048,118.77999877929688,118.80999755859376,91.14107513427734,270000900,-0.0171074962478417,-0.0172727373215571,0.0186001721525942,0.0064735788620572,0.0001654392594418,-1.5726089477539062,,,,
2010-05-03,119.37999725341795,120.68000030517578,119.1999969482422,120.3499984741211,92.32243347167967,182747900,0.0128785792276482,0.0080924918169526,0.0123396877904079,-0.0124866355094748,0.0047861018120822,1.1813583374023438,,,,
2010-05-04,119.01000213623048,119.02999877929688,116.91999816894533,117.5199966430664,90.15150451660156,360353400,-0.0237955229615776,-0.0125990378435204,0.0178856273420675,-0.0031041185890937,-0.0111966104060463,-2.170928955078125,,,,
2010-05-05,116.55999755859376,117.8000030517578,115.97000122070312,116.81999969482422,89.61450958251953,328973200,-0.0059743943707739,0.0022281450583445,0.0156567496291123,-0.0208014002028967,-0.0082023623593762,-0.5369949340820312,,,,
2010-05-06,116.26000213623048,117.0,105.0,112.94000244140624,86.63809204101562,647356600,-0.0337776634123679,-0.0289723547862663,0.1082135846402327,-0.0025770602936599,-0.0048052053520044,-2.9764175415039062,,,,
2010-05-07,112.63999938964844,113.7699966430664,109.41000366210938,111.26000213623048,85.34934997558594,637558800,-0.0149867475376494,-0.0123270631436354,0.0390765100851784,-0.0316321936566716,-0.0026598388704052,-1.2887420654296875,,,,
2010-05-10,115.80999755859376,116.6500015258789,114.91000366210938,116.16000366210938,89.10822296142578,396159600,0.0430987861223989,0.0030176864877582,0.0150287664093571,0.0277540091240228,0.0400810722676583,3.758872985839844,,,,
2010-05-11,115.06999969482422,117.36000061035156,114.91000366210938,115.83000183105467,88.85504913330078,317849800,-0.002845238749995,0.0065829785690966,0.0210968938964918,-0.0064102599318719,-0.0094279464196301,-0.253173828125,,,,
2010-05-12,116.29000091552734,117.62000274658205,116.08999633789062,117.4499969482422,90.09781646728516,235607100,0.0138895491755494,0.0099256059437107,0.0130933915786172,0.0105464429944678,0.003963464425371,1.242767333984375,,,,
2010-05-13,117.12999725341795,117.68000030517578,115.88999938964844,115.98999786376952,88.97781372070312,234452500,-0.0125088751546301,-0.0097804435563602,0.0153276188067961,0.0071973264550303,-0.0027282794886804,-1.1200027465820312,,,,
2010-05-14,115.12000274658205,115.33000183105467,112.87000274658205,113.88999938964844,87.36687469482422,345601400,-0.0182708518672599,-0.0107420215104107,0.0215608618129374,-0.017309319195239,-0.0075288756388787,-1.6109390258789062,,,,
2010-05-17,114.1999969482422,114.5199966430664,111.7699966430664,113.9499969482422,87.41289520263672,325739800,0.000526611391044,-0.0021915415888452,0.024306292553616,-0.0080238159385519,0.0027182055718587,0.0460205078125,,,,
2010-05-18,114.87999725341795,115.22000122070312,112.02999877929688,112.4000015258789,86.22386932373047,360556800,-0.0136957684965003,-0.0218241303566182,0.0280766732243634,0.0059368108926575,0.0081283524815027,-1.18902587890625,,,,
2010-05-19,111.7699966430664,112.7699966430664,110.36000061035156,111.76000213623048,85.73291015625,394742700,-0.0057102779318672,-8.942430006865993e-05,0.0216025615965934,-0.0274449230284233,-0.0056207926718049,-0.4909591674804687,,,,
2010-05-20,109.37999725341795,109.88999938964844,107.47000122070312,107.54000091552734,82.49568176269531,530418300,-0.0384908180137114,-0.0169651529132694,0.0222681096930182,-0.0216151255550536,-0.0215257012549849,-3.2372283935546875,,,,
2010-05-21,105.91000366210938,109.37999725341795,105.36000061035156,109.11000061035156,83.70008087158203,500909400,0.0144939940022623,0.0297668418277805,0.0374449695801312,-0.0322383213750299,-0.0152731684617604,1.2043991088867188,,,,
2010-05-24,108.5199966430664,109.38999938964844,107.61000061035156,107.70999908447266,82.62610626220703,269823000,-0.012914256667833,-0.0074920349942025,0.0164058866679215,0.0243447454238151,-0.0054220964039653,-1.073974609375,,,,
2010-05-25,105.11000061035156,107.87000274658205,104.37999725341795,107.81999969482422,82.71047973632812,396505200,0.0010206268737884,0.025455740551052,0.0328887639473321,-0.0319270302149007,-0.0244349952206981,0.0843734741210937,,,,
2010-05-26,108.4800033569336,109.47000122070312,106.8499984741211,107.16999816894533,82.21182250976562,349719300,-0.0060471960355776,-0.0121495134978791,0.0242245827829082,0.0315584284952175,0.0061026879441655,-0.4986572265625,,,,
2010-05-27,109.19000244140624,110.8000030517578,108.77999877929688,110.76000213623048,84.9657974243164,300870500,0.032949674396108,0.0142762112045599,0.0183993190830697,0.006523651247953,0.0186731647458321,2.753974914550781,,,,
2010-05-28,110.63999938964844,110.72000122070312,108.8499984741211,109.37000274658205,83.89950561523438,297933500,-0.012629071361182,-0.0115450273800592,0.0170337292321198,0.0131921754547261,-0.0010840357498336,-1.0662918090820312,,,,
2010-06-01,108.3499984741211,109.9499969482422,107.37000274658205,107.52999877929688,82.48800659179688,277909400,-0.0169668127801062,-0.0075968468492734,0.0237448502183219,-0.02091496794045,-0.0093699405603907,-1.4114990234375,,,,
2010-06-02,108.08000183105467,110.33999633789062,107.51000213623048,110.33000183105467,84.63593292236328,240243700,0.0257060073432829,0.0206041807747737,0.0259825882877665,-0.0024950033058944,0.0051018435433788,2.1479263305664062,,,,
2010-06-03,110.6500015258789,111.05999755859376,109.58000183105467,110.70999908447266,84.92744445800781,226618300,0.0034383818881999,0.0005420813145782,0.0134156810106704,0.0235003696935937,0.0028961889188199,0.2915115356445312,,,,
2010-06-04,108.61000061035156,109.33000183105467,106.45999908447266,106.81999969482422,81.94335174560547,398475600,-0.0357691212003646,-0.0166183178568992,0.0266015290494748,-0.0186085903755905,-0.0191506716901687,-2.984092712402344,,,,
2010-06-07,107.1999969482422,107.61000061035156,105.41000366210938,105.48999786376952,80.92308807373047,264609100,-0.0125290025295929,-0.0160800787256435,0.0206560428755142,-0.0130672697427961,0.003551048114103,-1.020263671875,,,,
2010-06-08,105.56999969482422,106.83000183105467,104.6500015258789,106.62000274658205,81.7899169921875,357774300,0.010654798227508,0.0098969000442313,0.0206173396248969,-0.0153219830579511,0.0007580956676924,0.8668289184570312,,,,
2010-06-09,107.23999786376952,108.27999877929688,105.5999984741211,106.0500030517578,81.35269165039062,268023300,-0.0053600514571902,-0.0111585836603829,0.0250620966499713,0.015695056336808,0.0057981562925767,-0.437225341796875,,,,
2010-06-10,107.86000061035156,109.27999877929688,106.04000091552734,109.1500015258789,83.73074340820312,317890600,0.0288122944133813,0.011889001407784,0.0300969945974461,0.0057648021201515,0.0169233857805344,2.3780517578125,,,,
2010-06-11,108.19000244140624,109.75,108.12000274658205,109.68000030517578,84.13732147216797,214128200,0.004844028663471,0.0136780747710825,0.0149633051439447,0.0030548676975762,-0.0088341337102079,0.4065780639648437,,,,
2010-06-14,110.5199966430664,111.12000274658205,109.4000015258789,109.51000213623048,84.00690460205078,207196100,-0.001551250367792,-0.0091805808863831,0.0155998192277634,0.0213075064158273,0.0076294316447448,-0.1304168701171875,,,,
2010-06-15,110.27999877929688,112.0999984741211,110.08999633789062,112.0,85.91703796386719,238268700,0.0224831627077896,0.0154762962086238,0.0180931366487242,-0.0021738945947525,0.0070066862916306,1.9101333618164065,,,,
2010-06-16,111.41999816894533,112.41999816894533,111.1999969482422,111.95999908447266,85.88633728027344,216374000,-0.0003573932569939,0.0048348283111178,0.0109114869136884,0.0102842530723923,-0.0051920431362314,-0.03070068359375,,,,
2010-06-17,112.27999877929688,112.33000183105467,111.0500030517578,112.13999938964844,86.02438354492188,263185800,0.0016060230991737,-0.0012476553689641,0.0114604061327806,0.0076889124628635,0.0028540841517454,0.1380462646484375,,,,
2010-06-18,111.83000183105467,112.12999725341795,111.37000274658205,111.7300033569336,86.11769104003906,174006600,0.0010840755170428,-0.0008946008093546,0.0068008719113815,-0.0040158632080743,-0.0027682078391102,0.0933074951171875,,,,
2010-06-21,113.12000274658205,113.1999969482422,110.79000091552734,111.41000366210938,85.87103271484375,213140700,-0.0028683100719536,-0.0152321034867265,0.0215196130138815,0.0114693490148615,0.0123639498242161,-0.2466583251953125,,,,
2010-06-22,111.41000366210938,111.9000015258789,109.41000366210938,109.56999969482422,84.45283508300781,239355400,-0.0166533372707014,-0.0166535113096981,0.0225033019938433,-0.0152321034867265,0.0,-1.4181976318359375,,,,
2010-06-23,109.63999938964844,110.02999877929688,108.4800033569336,109.2300033569336,84.19075012207031,254639900,-0.0031081546518453,-0.0037464842795572,0.0141871896502764,-0.0160148570740715,0.0006386542356266,-0.2620849609375,,,,
2010-06-24,108.69000244140624,108.83000183105467,107.13999938964844,107.41999816894533,82.79568481445312,268523600,-0.0167091149155801,-0.0117534486056398,0.0156506637768298,-0.0087024498305148,-0.0049559655509575,-1.3950653076171875,,,,
2010-06-25,107.73999786376952,108.41999816894533,106.7699966430664,107.87000274658205,83.14254760742188,238726500,0.00418063146874,0.0012059264245586,0.0153356001942431,-0.0087789186124582,0.0029745299931814,0.34686279296875,,,,
2010-06-28,108.02999877929688,108.31999969482422,107.13999938964844,107.52999877929688,82.88046264648438,169218600,-0.0031572151142428,-0.0046390879790005,0.010953421590563,0.002688057604483,0.0014821311799244,-0.2620849609375,,,,
2010-06-29,106.0199966430664,107.51000213623048,103.5500030517578,104.20999908447266,80.32154083251953,373649500,-0.0313615211889413,-0.0172196386775206,0.0375292690542613,-0.0187812311327767,-0.0141421431537761,-2.558921813964844,,,,
2010-06-30,103.91999816894533,104.87999725341795,102.87999725341795,103.22000122070312,79.5584487915039,284101700,-0.0095458829771057,-0.0067587101956873,0.0192535794752302,-0.0200063691539537,-0.0027867304764331,-0.763092041015625,,,,
2010-07-01,103.1500015258789,103.48999786376952,101.12999725341795,102.76000213623048,79.2038803100586,382924800,-0.0044666650200223,-0.0037880612798524,0.023068178283025,-0.0074371004324189,-0.0006783902367316,-0.3545684814453125,,,,
2010-07-02,103.11000061035156,103.41999816894533,101.62000274658205,102.1999969482422,78.77227783203125,233385200,-0.005464160629902,-0.0088647375403141,0.0175579560694878,-0.0003878688608023,0.0034001924190502,-0.4316024780273437,,,,
2010-07-06,103.63999938964844,104.37000274658205,101.87999725341795,102.87000274658205,79.28868103027344,256935300,0.0065342515867239,-0.0074572679622769,0.0241466809955143,0.0051269643554849,0.013991701895799,0.5164031982421875,,,,
